part_id,cont_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi
10131,101311,37,NA,NA,F,1,0,0,0,NA,0,1,1,5
10131,101312,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10131,101313,85,NA,NA,M,0,0,0,0,NA,1,1,1,1
10131,101314,68,NA,NA,F,0,0,0,0,NA,1,1,1,1
10131,101315,NA,55,60,M,0,0,0,0,NA,1,2,1,1
10131,101316,NA,35,40,M,0,0,0,0,NA,1,2,1,5
10131,101317,NA,40,45,M,0,0,0,0,NA,1,3,1,5
10131,101318,35,NA,NA,M,0,0,0,0,NA,1,2,1,5
10131,101319,40,NA,NA,F,0,0,0,0,NA,1,2,1,3
10132,101321,54,NA,NA,M,1,0,0,0,NA,0,1,1,5
10132,101322,5,NA,NA,F,1,0,0,0,NA,1,1,1,5
10132,101323,8,NA,NA,F,1,0,1,0,NA,1,1,1,5
10132,101324,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10132,101325,12,NA,NA,M,1,0,0,0,NA,0,1,1,5
10132,101326,3,NA,NA,M,1,0,1,0,NA,1,1,1,5
10132,101327,25,NA,NA,F,1,0,0,0,NA,0,1,1,2
10132,101328,47,NA,NA,F,1,0,0,0,NA,0,2,2,1
10132,101329,38,NA,NA,F,1,0,0,0,NA,0,1,1,4
10132,1013210,40,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013211,40,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013212,39,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013213,40,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013214,21,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013215,75,NA,NA,F,0,0,0,0,NA,1,1,1,4
10132,1013216,42,NA,NA,M,0,0,0,0,NA,1,1,1,4
10132,1013217,45,NA,NA,M,0,0,0,0,NA,1,2,1,1
10132,1013218,50,NA,NA,F,0,0,1,0,NA,0,1,1,1
10132,1013219,45,NA,NA,M,0,0,0,0,NA,1,2,1,1
10132,1013220,40,NA,NA,M,0,0,0,0,NA,1,1,2,1
10132,1013221,30,NA,NA,F,0,0,0,0,NA,1,1,1,1
10132,1013222,60,NA,NA,F,0,0,0,0,NA,1,1,1,1
10132,1013223,31,NA,NA,F,0,0,0,0,NA,1,2,2,1
10132,1013224,38,NA,NA,M,0,0,0,0,NA,1,2,2,1
10132,1013225,60,NA,NA,M,1,0,0,0,NA,1,1,1,3
10132,1013226,46,NA,NA,M,0,0,0,0,NA,1,1,2,1
10132,1013227,40,NA,NA,F,0,0,0,0,NA,1,2,2,1
10132,1013228,25,NA,NA,M,1,0,0,0,NA,0,2,2,3
10132,1013229,60,NA,NA,M,0,0,0,0,NA,1,1,2,1
10132,1013230,50,NA,NA,F,0,0,0,0,NA,1,1,2,1
10132,1013231,25,NA,NA,F,0,0,0,0,NA,1,2,2,1
10133,101331,37,NA,NA,F,1,0,0,0,NA,0,1,1,5
10133,101332,54,NA,NA,M,1,0,0,0,NA,0,1,1,5
10133,101333,12,NA,NA,M,1,0,0,0,NA,1,1,1,5
10133,101334,8,NA,NA,F,1,0,0,0,NA,1,1,1,5
10133,101335,5,NA,NA,F,1,0,0,0,NA,0,1,1,5
10133,101336,3,NA,NA,M,1,0,0,0,NA,0,1,1,5
10133,101337,18,NA,NA,F,0,0,1,0,NA,1,1,1,5
10133,101338,16,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,101339,17,NA,NA,F,0,0,1,0,NA,1,1,1,5
10133,1013310,45,NA,NA,M,0,0,1,0,NA,0,1,1,4
10133,1013311,17,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013312,13,NA,NA,F,0,0,1,0,NA,0,1,1,5
10133,1013313,14,NA,NA,F,0,0,1,0,NA,0,1,1,5
10133,1013314,16,NA,NA,F,0,0,1,0,NA,0,1,1,5
10133,1013315,15,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013316,16,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013317,15,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013318,17,NA,NA,M,0,0,1,0,NA,1,1,1,5
10133,1013319,14,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013320,18,NA,NA,M,0,0,1,0,NA,0,1,1,5
10133,1013321,38,NA,NA,M,0,0,1,0,NA,0,1,2,4
10133,1013322,40,NA,NA,M,0,0,1,0,NA,0,1,2,4
10133,1013323,49,NA,NA,M,0,0,1,0,NA,0,1,2,4
10133,1013324,50,NA,NA,F,0,0,1,0,NA,0,1,2,1
10133,1013325,38,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013326,17,NA,NA,F,0,0,1,0,NA,0,1,1,3
10133,1013327,16,NA,NA,F,0,0,1,0,NA,0,1,1,3
10133,1013328,17,NA,NA,M,0,0,1,0,NA,0,1,1,3
10133,1013329,30,NA,NA,M,0,0,1,0,NA,0,1,1,4
10133,1013330,16,NA,NA,M,0,0,1,0,NA,0,1,1,3
10133,1013331,17,NA,NA,M,0,0,1,0,NA,0,1,1,3
10133,1013332,39,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013333,38,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013334,15,NA,NA,F,0,0,0,0,NA,1,1,2,2
10133,1013335,43,NA,NA,M,0,0,0,0,NA,1,NA,2,1
10133,1013336,50,NA,NA,M,0,0,0,0,NA,1,1,2,1
10133,1013337,11,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013338,10,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013339,8,NA,NA,F,0,0,0,0,NA,1,1,2,1
10133,1013340,12,NA,NA,F,0,0,0,0,NA,1,1,2,1
10134,101341,37,NA,NA,F,1,0,0,0,NA,1,1,1,5
10134,101342,54,NA,NA,M,1,1,0,0,NA,0,1,1,5
10134,101343,34,NA,NA,M,0,0,1,0,NA,0,1,1,5
10134,101344,47,NA,NA,F,0,0,1,0,NA,1,1,1,4
10134,101345,14,NA,NA,M,0,0,1,0,NA,0,1,1,5
10134,101346,11,NA,NA,M,0,0,1,0,NA,1,1,1,5
10134,101347,11,NA,NA,M,0,0,1,0,NA,0,1,1,4
10134,101348,9,NA,NA,M,0,0,1,0,NA,1,1,1,5
10134,101349,11,NA,NA,M,0,0,1,0,NA,0,1,1,5
10135,101351,37,NA,NA,F,1,0,0,1,NA,1,1,1,5
10135,101352,13,NA,NA,M,1,0,1,0,NA,0,1,1,5
10135,101353,3,NA,NA,M,1,0,0,0,NA,0,1,1,5
10135,101354,55,NA,NA,M,1,0,0,0,NA,0,1,1,5
10135,101355,15,NA,NA,F,1,0,0,0,NA,0,1,1,5
10135,101356,5,NA,NA,F,0,0,1,0,NA,0,1,1,5
10135,101357,5,NA,NA,M,0,0,1,0,NA,0,1,1,5
10135,101358,6,NA,NA,F,0,0,1,0,NA,0,1,1,5
10135,101359,38,NA,NA,M,0,0,1,0,NA,0,1,1,5
10135,1013510,6,NA,NA,F,0,0,1,0,NA,0,1,1,5
10135,1013511,7,NA,NA,M,1,0,0,0,NA,1,1,1,5
10135,1013512,10,NA,NA,F,0,0,1,0,NA,1,1,1,5
10136,101361,8,NA,NA,F,1,0,0,0,NA,0,1,1,5
10136,101362,37,NA,NA,F,1,0,1,0,NA,1,1,1,5
10136,101363,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10136,101364,12,NA,NA,M,1,0,0,0,NA,0,1,1,5
10136,101365,3,NA,NA,M,1,0,1,0,NA,1,1,1,5
10136,101366,30,NA,NA,M,0,0,0,0,NA,1,2,2,5
10136,101367,50,NA,NA,F,0,0,1,0,NA,0,1,1,4
10136,101368,4,NA,NA,F,0,0,1,0,NA,0,1,1,4
10136,101369,6,NA,NA,M,0,0,1,0,NA,0,1,1,4
10136,1013610,13,NA,NA,M,0,0,1,0,NA,0,1,1,4
10136,1013611,4,NA,NA,M,0,0,1,0,NA,0,1,1,4
10136,1013612,38,NA,NA,F,1,0,0,0,NA,0,1,2,1
10136,1013613,21,NA,NA,F,1,0,0,0,NA,0,5,1,4
10136,1013614,21,NA,NA,M,1,0,0,0,NA,0,4,1,4
10137,101371,12,NA,NA,M,1,0,0,0,NA,0,1,1,5
10137,101372,37,NA,NA,F,1,0,0,0,NA,0,1,1,5
10137,101373,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10137,101374,8,NA,NA,F,1,0,0,0,NA,0,1,1,5
10137,101375,5,NA,NA,F,1,0,1,0,NA,1,1,1,5
10137,101376,30,NA,NA,M,0,0,0,0,NA,1,2,2,1
10137,101377,50,NA,NA,F,0,0,1,0,NA,0,1,1,4
10137,101378,4,NA,NA,F,0,0,1,0,NA,0,1,1,4
10137,101379,6,NA,NA,M,0,0,1,0,NA,0,1,1,4
10137,1013710,3,NA,NA,M,0,0,1,0,NA,0,1,1,4
10137,1013711,4,NA,NA,M,0,0,1,0,NA,0,1,1,4
10137,1013712,38,NA,NA,F,0,0,1,0,NA,0,1,2,1
10137,1013713,21,NA,NA,M,1,0,0,0,NA,0,4,2,4
10137,1013714,21,NA,NA,F,1,0,0,0,NA,0,5,2,4
10191,101911,40,NA,NA,M,0,0,0,0,NA,1,3,1,3
10191,101912,38,NA,NA,F,0,0,0,0,NA,1,3,2,3
10191,101913,55,NA,NA,M,0,0,0,0,NA,1,2,2,2
10191,101914,53,NA,NA,M,0,0,0,0,NA,1,2,1,1
10191,101915,45,NA,NA,M,0,0,0,0,NA,1,2,1,1
10191,101916,45,NA,NA,F,0,0,0,0,NA,1,4,2,2
10191,101917,33,NA,NA,F,1,0,0,0,NA,0,1,2,5
10191,101918,4,NA,NA,M,1,0,0,0,NA,1,1,1,5
10191,101919,2,NA,NA,F,1,0,0,0,NA,0,1,1,5
10191,1019110,13,NA,NA,F,1,0,0,0,NA,0,1,2,5
10191,1019111,35,NA,NA,M,0,0,0,0,NA,1,1,1,3
10191,1019112,40,NA,NA,M,0,0,0,0,NA,1,1,1,3
10191,1019113,57,NA,NA,F,1,0,0,0,NA,0,1,2,3
10191,1019114,14,NA,NA,M,1,0,0,0,NA,0,1,1,3
10191,1019115,16,NA,NA,M,1,0,0,0,NA,0,1,2,3
10191,1019116,40,NA,NA,F,1,0,0,0,NA,0,1,2,3
10192,101921,39,NA,NA,M,1,0,0,0,NA,1,1,1,5
10192,101922,2,NA,NA,F,1,0,0,0,NA,0,1,1,5
10192,101923,4,NA,NA,M,1,0,0,0,NA,0,1,1,5
10192,101924,13,NA,NA,F,1,0,0,0,NA,0,1,1,5
10192,101925,24,NA,NA,M,1,0,0,0,NA,0,2,1,2
10192,101926,40,NA,NA,F,0,0,0,0,NA,1,2,1,4
10192,101927,57,NA,NA,F,0,0,0,0,NA,1,1,1,4
10192,101928,16,NA,NA,M,0,0,0,0,NA,1,1,1,4
10192,101929,14,NA,NA,M,0,0,0,0,NA,1,1,1,4
10192,1019210,58,NA,NA,M,0,0,0,0,NA,1,1,1,4
10192,1019211,50,NA,NA,M,0,0,0,0,NA,1,2,1,3
10192,1019212,2,NA,NA,M,0,0,0,0,NA,1,2,1,3
10192,1019213,30,NA,NA,F,1,0,0,0,NA,0,1,2,3
10193,101931,33,NA,NA,F,1,0,0,0,NA,1,1,1,5
10193,101932,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10193,101933,2,NA,NA,F,1,0,0,0,NA,1,1,1,5
10193,101934,4,NA,NA,M,1,0,0,0,NA,1,1,1,5
10193,101935,58,NA,NA,F,1,0,0,0,NA,1,1,1,4
10193,101936,11,NA,NA,F,0,0,1,0,NA,1,1,1,5
10193,101937,11,NA,NA,F,0,0,1,0,NA,1,1,1,5
10193,101938,40,NA,NA,F,0,0,1,0,NA,0,1,2,5
10193,101939,50,NA,NA,F,0,0,1,0,NA,0,1,2,4
10193,1019310,37,NA,NA,M,0,0,1,0,NA,0,1,2,4
10193,1019311,36,NA,NA,F,0,0,1,0,NA,0,1,2,4
10193,1019312,12,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019313,12,NA,NA,M,0,0,1,0,NA,0,1,1,5
10193,1019314,12,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019315,13,NA,NA,M,0,0,1,0,NA,0,1,1,5
10193,1019316,11,NA,NA,M,0,0,1,0,NA,0,1,1,5
10193,1019317,12,NA,NA,M,0,0,1,0,NA,0,1,1,5
10193,1019318,13,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019319,12,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019320,11,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019321,12,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019322,10,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019323,10,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019324,12,NA,NA,F,0,0,1,0,NA,0,1,1,5
10193,1019325,14,NA,NA,M,1,0,0,0,NA,0,1,1,4
10193,1019326,10,NA,NA,M,1,0,0,0,NA,0,1,1,4
10194,101941,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10194,101942,2,NA,NA,F,1,0,0,0,NA,1,1,1,4
10194,101943,33,NA,NA,F,1,0,0,0,NA,1,1,1,4
10194,101944,13,NA,NA,F,1,0,0,0,NA,0,1,1,5
10194,101945,24,NA,NA,M,1,0,0,0,NA,0,2,2,2
10194,101946,14,NA,NA,M,0,0,0,0,NA,1,1,1,4
10194,101947,16,NA,NA,M,0,0,0,0,NA,1,1,1,4
10194,101948,30,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,101949,4,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019410,4,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019411,5,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019412,5,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019413,4,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019414,4,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019415,3,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019416,5,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019417,3,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019418,4,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019419,3,NA,NA,F,0,0,1,0,NA,0,1,1,4
10194,1019420,4,NA,NA,M,0,0,1,0,NA,0,1,1,4
10194,1019421,57,NA,NA,F,0,0,0,0,NA,1,1,1,4
10194,1019422,58,NA,NA,M,0,0,0,0,NA,1,1,2,4
10194,1019423,40,NA,NA,F,0,0,0,0,NA,1,2,1,4
10194,1019424,2,NA,NA,M,0,0,0,0,NA,1,2,1,3
10194,1019425,50,NA,NA,M,0,0,0,0,NA,1,2,1,3
10195,101951,33,NA,NA,F,1,0,0,0,NA,1,1,1,4
10195,101952,39,NA,NA,M,1,0,0,0,NA,1,1,1,3
10195,101953,13,NA,NA,F,1,0,1,0,NA,0,1,1,5
10195,101954,4,NA,NA,M,1,0,0,0,NA,1,1,1,5
10195,101955,24,NA,NA,M,1,0,0,0,NA,0,2,1,2
10195,101956,58,NA,NA,M,0,0,0,0,NA,1,1,1,4
10195,101957,57,NA,NA,F,0,0,0,0,NA,1,1,1,4
10195,101958,16,NA,NA,M,0,0,0,0,NA,1,1,1,4
10195,101959,14,NA,NA,M,0,0,0,0,NA,1,1,1,4
10195,1019510,50,NA,NA,M,0,0,0,0,NA,1,1,1,4
10195,1019511,2,NA,NA,M,0,0,0,0,NA,1,1,1,4
10195,1019512,30,NA,NA,F,1,0,0,0,NA,0,1,2,3
10195,1019513,57,NA,NA,F,0,0,0,0,NA,1,1,1,4
10211,102111,26,NA,NA,F,1,0,0,0,NA,0,1,1,5
10211,102112,9,NA,NA,M,1,0,0,0,NA,0,1,1,5
10211,102113,5,NA,NA,F,1,0,0,0,NA,0,1,1,5
10211,102114,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10211,102115,59,NA,NA,F,1,0,0,0,NA,0,1,1,3
10211,102116,65,NA,NA,M,0,0,0,0,NA,1,3,2,1
10211,102117,65,NA,NA,F,0,0,0,0,NA,1,4,2,1
10211,102118,43,NA,NA,F,NA,0,0,0,NA,1,2,1,1
10211,102119,20,NA,NA,F,1,0,0,0,NA,1,1,1,3
10212,102121,32,NA,NA,M,1,0,0,0,NA,0,1,1,5
10212,102122,9,NA,NA,M,1,0,0,0,NA,0,1,1,5
10212,102123,5,NA,NA,F,1,0,0,0,NA,0,1,1,5
10212,102124,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10212,102125,65,NA,NA,M,0,0,0,0,NA,1,4,2,1
10212,102126,65,NA,NA,F,0,0,0,0,NA,1,4,2,1
10212,102127,59,NA,NA,F,0,0,0,0,NA,1,1,1,3
10212,102128,20,NA,NA,F,0,0,0,0,NA,1,1,2,3
10213,102131,5,NA,NA,F,1,0,0,0,NA,1,1,1,5
10213,102132,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10213,102133,26,NA,NA,F,1,0,0,0,NA,0,1,1,5
10213,102134,32,NA,NA,M,1,0,0,0,NA,0,1,1,5
10213,102135,8,NA,NA,M,0,0,0,0,NA,1,1,1,5
10213,102136,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,102137,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,102138,9,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,102139,8,NA,NA,M,0,0,1,0,NA,1,1,1,5
10213,1021310,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,1021311,11,NA,NA,M,0,0,1,0,NA,1,1,1,5
10213,1021312,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,1021313,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021314,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021315,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021316,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021317,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021318,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021319,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021320,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10213,1021321,39,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,1021322,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,1021323,5,NA,NA,M,0,0,1,0,NA,0,1,1,5
10213,1021324,59,NA,NA,F,0,0,0,0,NA,1,1,1,4
10213,1021325,20,NA,NA,F,0,0,0,0,NA,1,1,1,4
10213,1021326,23,NA,NA,F,0,0,0,0,NA,1,2,1,4
10214,102141,9,NA,NA,M,1,0,0,0,NA,0,1,1,5
10214,102142,2,NA,NA,M,1,0,0,0,NA,1,1,1,5
10214,102143,26,NA,NA,F,1,0,0,0,NA,0,1,1,5
10214,102144,32,NA,NA,M,1,0,0,0,NA,0,1,1,5
10214,102145,59,NA,NA,F,0,0,0,0,NA,1,1,1,5
10214,102146,20,NA,NA,F,0,0,0,0,NA,1,1,1,5
10214,102147,23,NA,NA,F,0,0,0,0,NA,1,2,1,4
10214,102148,2,NA,NA,M,0,0,0,0,NA,1,2,1,4
10214,102149,70,NA,NA,M,0,0,0,0,NA,1,1,1,1
10214,1021410,35,NA,NA,F,0,0,0,0,NA,1,1,1,1
10214,1021411,9,NA,NA,M,0,0,0,0,NA,1,1,1,1
10214,1021412,23,NA,NA,M,0,0,0,0,NA,1,2,1,2
10215,102151,5,NA,NA,F,1,0,0,0,NA,1,1,1,5
10215,102152,9,NA,NA,M,1,0,0,0,NA,1,1,1,5
10215,102153,26,NA,NA,F,1,0,0,0,NA,1,1,1,5
10215,102154,32,NA,NA,M,1,0,0,0,NA,1,1,1,5
10215,102155,20,NA,NA,F,0,0,0,0,NA,1,1,1,5
10215,102156,59,NA,NA,F,0,0,0,0,NA,1,1,1,5
10311,103111,35,NA,NA,F,1,0,0,0,NA,0,1,1,5
10311,103112,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10311,103113,19,NA,NA,F,1,0,0,0,NA,1,1,1,5
10311,103114,10,NA,NA,F,1,0,0,0,NA,1,1,1,5
10311,103115,7,NA,NA,F,1,0,0,0,NA,0,1,1,5
10311,103116,2,NA,NA,F,1,0,0,0,NA,1,1,1,5
10311,103117,74,NA,NA,M,0,0,0,0,NA,1,1,1,2
10311,103118,73,NA,NA,F,0,0,0,0,NA,1,1,1,2
10311,103119,50,NA,NA,M,1,0,0,0,NA,0,2,1,3
10311,1031110,45,NA,NA,M,0,0,0,0,NA,1,1,1,1
10311,1031111,17,NA,NA,F,0,0,0,0,NA,1,1,2,1
10311,1031112,30,NA,NA,M,0,0,0,0,NA,1,1,1,2
10311,1031113,40,NA,NA,F,1,0,0,0,NA,0,1,1,2
10311,1031114,14,NA,NA,M,1,0,0,0,NA,0,1,1,1
10312,103121,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10312,103122,19,NA,NA,F,1,0,0,0,NA,0,1,1,5
10312,103123,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10312,103124,10,NA,NA,F,1,0,0,0,NA,0,1,1,5
10312,103125,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10312,103126,7,NA,NA,F,1,0,0,0,NA,0,1,1,5
10312,103127,0,NA,NA,F,1,0,0,0,NA,0,1,1,5
10312,103128,25,NA,NA,F,1,0,0,0,NA,0,2,1,3
10312,103129,60,NA,NA,F,1,0,0,0,NA,0,1,1,2
10313,103131,0,NA,NA,F,1,0,0,0,NA,0,1,1,5
10313,103132,35,NA,NA,F,1,0,0,0,NA,0,1,1,5
10313,103133,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10313,103134,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10313,103135,10,NA,NA,F,1,0,0,0,NA,0,1,1,5
10313,103136,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10313,103137,25,NA,NA,F,1,0,0,0,NA,1,3,1,4
10313,103138,14,NA,NA,M,1,0,0,0,NA,0,1,1,2
10313,103139,74,NA,NA,M,1,0,0,0,NA,0,3,1,2
10313,1031310,39,NA,NA,M,0,0,0,0,NA,1,2,2,1
10313,1031311,50,NA,NA,M,0,0,0,0,NA,1,2,2,1
10313,1031312,65,NA,NA,F,0,0,0,0,NA,1,2,1,1
10314,103141,35,NA,NA,F,1,0,0,0,NA,0,1,1,5
10314,103142,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10314,103143,10,NA,NA,F,1,0,0,0,NA,0,1,1,5
10314,103144,19,NA,NA,F,1,0,0,0,NA,0,1,1,5
10314,103145,2,NA,NA,M,1,0,0,0,NA,1,1,1,5
10314,103146,7,NA,NA,F,1,0,0,0,NA,0,1,1,5
10314,103147,0,NA,NA,F,1,0,0,0,NA,0,1,1,5
10314,103148,14,NA,NA,M,0,0,0,0,NA,1,1,1,2
10314,103149,29,NA,NA,M,0,0,0,0,NA,1,1,2,1
10314,1031410,30,NA,NA,F,0,0,0,0,NA,1,2,2,1
10314,1031411,15,NA,NA,F,0,0,0,0,NA,1,2,1,1
10314,1031412,32,NA,NA,M,0,0,0,0,NA,1,2,1,1
10314,1031413,22,NA,NA,M,0,0,0,0,NA,1,2,2,1
10314,1031414,NA,55,60,M,0,0,0,0,NA,1,1,2,1
10315,103151,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10315,103152,35,NA,NA,M,1,0,0,0,NA,0,1,1,5
10315,103153,7,NA,NA,F,1,0,0,0,NA,0,1,1,5
10315,103154,19,NA,NA,F,1,0,1,0,NA,0,1,1,5
10315,103155,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10315,103156,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10315,103157,0,NA,NA,F,1,0,0,0,NA,0,1,1,5
10315,103158,9,NA,NA,F,1,0,1,0,NA,1,1,1,2
10315,103159,8,NA,NA,F,0,0,1,0,NA,0,1,1,1
10315,1031510,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031511,9,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031512,7,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031513,7,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031514,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031515,7,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031516,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031517,7,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031518,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031519,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031520,9,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031521,10,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031522,10,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031523,8,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031524,9,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031525,10,NA,NA,F,1,1,0,0,NA,0,1,1,5
10315,1031526,8,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031527,11,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031528,8,NA,NA,M,0,0,1,0,NA,0,1,1,3
10315,1031529,25,NA,NA,F,0,0,1,0,NA,0,1,1,5
10315,1031530,30,NA,NA,M,0,0,1,0,NA,0,1,1,5
10315,1031531,28,NA,NA,F,0,0,1,0,NA,0,1,1,3
10315,1031532,13,NA,NA,F,0,0,1,0,NA,0,1,1,3
10315,1031533,10,NA,NA,F,0,0,1,0,NA,0,1,1,3
10315,1031534,6,NA,NA,M,1,0,1,0,NA,1,1,1,3
10316,103161,10,NA,NA,F,1,0,0,0,NA,0,1,1,5
10316,103162,14,NA,NA,F,1,0,0,0,NA,0,1,1,5
10316,103163,2,NA,NA,M,1,0,0,0,NA,0,1,1,5
10316,103164,35,NA,NA,F,1,0,0,0,NA,0,1,1,5
10316,103165,39,NA,NA,M,1,0,0,0,NA,0,1,1,5
10316,103166,19,NA,NA,F,1,0,0,0,NA,0,1,1,5
10316,103167,0,NA,NA,F,1,0,0,0,NA,0,1,1,5
10316,103168,42,NA,NA,M,1,0,0,0,NA,1,1,1,5
10316,103169,5,NA,NA,F,0,0,0,0,NA,1,1,1,5
10316,1031610,32,NA,NA,F,0,0,0,0,NA,1,2,1,5
10316,1031611,10,NA,NA,F,0,0,0,0,NA,1,1,1,5
10316,1031612,5,NA,NA,M,0,0,0,0,NA,1,1,1,5
10316,1031613,14,NA,NA,M,0,0,0,0,NA,1,1,1,5
10316,1031614,6,NA,NA,F,1,0,0,0,NA,0,1,1,4
10316,1031615,25,NA,NA,F,0,0,0,0,NA,0,1,1,4
10316,1031616,36,NA,NA,F,0,0,0,0,NA,1,3,2,4
10316,1031617,70,NA,NA,M,0,0,0,0,NA,1,1,1,4
10316,1031618,55,NA,NA,F,0,0,0,0,NA,1,1,1,4
10316,1031619,9,NA,NA,F,0,0,0,0,NA,1,1,1,3
10316,1031620,4,NA,NA,M,0,0,0,0,NA,1,1,1,2
10316,1031621,7,NA,NA,M,0,0,0,0,NA,1,1,1,3
10317,103171,39,NA,NA,M,1,0,0,0,NA,1,1,1,5
10317,103172,35,NA,NA,F,1,0,0,0,NA,0,1,1,5
10317,103173,19,NA,NA,F,1,0,0,0,NA,0,1,1,5
10317,103174,14,NA,NA,F,1,0,0,0,NA,1,1,1,5
